STRATA,CLUSTER,W,multi,multi3,s5,SEX,SCHOOL,br2,ca,sw,ze,fa,ve,mi,ni,wa,fr,sleep,str_d,M_SAD,esrcrd_r,ese_r,F_BR,br
2025_50,282.0,21.817296293751017,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,1.0
2025_50,282.0,21.817296293751017,0.0,0.0,0.0,2.0,중학교,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,4.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0
2025_50,283.0,33.10525955332587,0.0,0.0,,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
2025_50,283.0,33.10525955332587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0
2025_50,283.0,33.10525955332587,0.0,0.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,5.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,30.20607723369006,1.0,1.0,,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_50,283.0,30.20607723369006,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,8.0,1.0
2025_50,283.0,33.10525955332587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,1.0
2025_50,283.0,30.20607723369006,0.0,9.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,7.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,1.0,2.0,중학교,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,1.0,1.0,중학교,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,5.0,4.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,8.0,1.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,3.0,6.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,1.0,1.0,중학교,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
2025_50,283.0,39.13515104183882,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0
2025_50,283.0,26.856795597662003,1.0,1.0,0.0,1.0,중학교,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,7.0,1.0
2025_50,283.0,26.856795597662003,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_50,283.0,39.13515104183882,0.0,9.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,5.0,8.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,5.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
2025_50,283.0,37.816646909168426,1.0,1.0,1.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0
2025_50,283.0,26.378493961752763,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,5.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0
2025_50,283.0,37.816646909168426,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,6.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,4.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0
2025_50,283.0,26.378493961752763,0.0,9.0,1.0,1.0,중학교,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_50,283.0,37.816646909168426,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,6.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,8.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1.0
2025_50,283.0,26.378493961752763,0.0,0.0,0.0,1.0,중학교,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,3.0,8.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,1.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,8.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0
2025_50,284.0,63.84585770998561,1.0,1.0,1.0,2.0,중학교,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,0.0
2025_50,284.0,63.84585770998561,0.0,0.0,1.0,2.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,7.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,3.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,6.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,1.0,1.0,중학교,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,8.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,8.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0
2025_50,284.0,58.25457752211654,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0
2025_50,284.0,58.25457752211654,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0
2025_50,284.0,63.84585770998561,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,4.0,1.0,0.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,0.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,8.0,1.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,8.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,0.0
2025_50,284.0,93.6567717240587,0.0,9.0,0.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,1.0,1.0,중학교,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,6.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,1.0,1.0,중학교,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,1.0
2025_50,284.0,64.272673225174,0.0,9.0,0.0,1.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,8.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,5.0,1.0
2025_50,284.0,93.6567717240587,0.0,0.0,1.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,1.0,1.0,중학교,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,1.0
2025_50,284.0,93.6567717240587,0.0,0.0,1.0,2.0,중학교,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2025_50,284.0,64.272673225174,0.0,0.0,1.0,1.0,중학교,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,8.0,1.0
2025_50,284.0,64.272673225174,0.0,0.0,0.0,1.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,1.0
2025_50,284.0,93.6567717240587,0.0,0.0,0.0,2.0,중학교,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,1.0
